ID,BillingType,Status,Category,DateAdd,LastOnline,MrrTotal,Quantity,ServicesStart Date,ServicesEnd Date,ServicesStatus,ServiceName,Price,Locations
12609,recurring,disabled,person,2021-12-31,,0,1,2021-07-01,,stopped,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12614,recurring,disabled,person,2022-01-01,,0,1,2021-07-01,2022-01-10,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12615,recurring,active,person,2022-01-01,2022-11-11T00:43:30,26000,1,2021-07-01,2022-05-31,hidden,FTTH 15,26000,MIH - Bahan
12617,recurring,active,person,2022-01-05,2022-11-11T00:42:15,20800,1,2021-08-01,,active,FTTH 15,26000,Uni - Thar Kay Ta
12621,recurring,disabled,person,2022-01-02,2022-07-07T09:59:29,0,1,2021-07-01,,hidden,FTTH 15,26000,LAOKAI-FTTH
12622,recurring,disabled,person,2022-01-02,2022-07-07T09:59:49,0,1,2021-07-01,,active,FTTH 15,26000,LAOKAI-FTTH
12623,recurring,disabled,person,2022-01-02,,0,1,2021-10-22,2022-03-10,hidden,FTTH 15,26000,Uni - Sanchaung
12624,recurring,disabled,person,2022-01-02,2022-03-06T07:04:26,0,1,2021-07-01,,hidden,FTTH 15,26000,APN - AYCT
12626,recurring,active,person,2022-01-02,2022-11-11T00:43:30,0,1,2021-07-01,2022-04-11,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
12627,recurring,active,person,2022-01-02,2022-11-11T00:42:25,26000,1,2021-08-01,,active,FTTH 15,26000,Uni - Hlaing
12630,recurring,active,person,2022-01-02,2022-11-10T15:21:54,22285.7142,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12631,recurring,blocked,person,2022-01-03,2022-11-11T00:49:42,26000,1,2021-12-01,2022-07-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
12632,recurring,active,person,2022-01-03,2022-11-10T20:03:40,26000,1,2021-05-03,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12633,recurring,active,person,2022-01-06,2022-11-11T00:42:17,26000,1,2021-07-01,,active,FTTH 15,26000,Uni - Hlaing
12634,recurring,blocked,person,2022-01-03,2022-07-11T06:34:11,0,1,2021-07-01,,stopped,FTTH 25,42000,Uni - Thingangyun
12635,recurring,active,person,2022-01-03,2022-11-11T00:49:38,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12636,recurring,disabled,person,2022-01-03,2022-05-26T08:53:42,0,1,2021-07-01,2021-09-30,hidden,FTTH 15,26000,Uni - Insein
12638,recurring,active,person,2022-01-03,2022-11-11T00:42:18,22285.7142,1,2021-08-01,2021-09-30,disabled,FTTH 15,26000,Uni - Bahan
12639,recurring,blocked,person,2022-01-03,2022-11-11T00:48:55,26000,1,2021-08-01,2021-09-30,disabled,FTTH 15,26000,MIH - Kamayut
12640,recurring,blocked,person,2022-01-03,2022-11-11T00:49:41,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12641,recurring,active,person,2022-01-07,2022-11-11T00:42:25,26000,1,2021-08-01,2022-02-28,disabled,FTTH 15,26000,Uni - North Oakkala
12642,recurring,active,person,2022-01-03,2022-11-11T00:49:40,26000,1,2021-07-01,2022-09-30,disabled,FTTH 20,26000,PYAY-CITY-FTTH
12644,recurring,blocked,person,2022-01-03,2022-11-11T00:49:42,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12645,recurring,active,person,2022-01-03,2022-11-11T00:49:34,26000,1,2021-05-03,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12646,recurring,blocked,person,2022-01-06,2022-11-11T00:47:26,26000,1,2021-07-01,,active,FTTH 15,26000,Uni - Mayangone
12647,recurring,active,person,2022-01-03,2022-11-11T00:49:35,19500,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12649,recurring,active,person,2022-01-04,2022-11-11T00:49:42,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12650,recurring,blocked,person,2022-01-03,2022-11-11T00:51:07,26000,1,2021-07-01,2021-10-31,hidden,FTTH 15,26000,APN - Dagonseikkan
12652,recurring,disabled,person,2022-01-03,,0,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
12653,recurring,disabled,person,2022-01-04,2022-11-02T10:41:56,0,1,2021-07-01,,active,FTTH 15,26000,APN - Samanea
12654,recurring,active,person,2022-01-03,2022-11-10T16:28:50,26000,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
12656,recurring,disabled,person,2022-01-10,2022-10-01T00:01:36,0,1,2021-05-03,,hidden,FTTH 15,26000,Uni - Hlaing
12659,recurring,active,person,2022-01-04,2022-11-11T00:45:57,26000,1,2021-07-01,,active,FTTH 15,26000,APN - Golden City
12660,recurring,disabled,person,2022-01-04,,0,1,2021-07-01,,active,FTTH 15,26000,APN - Golden City
12664,recurring,blocked,person,2022-01-05,2022-11-10T20:30:28,26000,1,2021-07-01,2021-08-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12665,recurring,blocked,person,2022-01-05,2022-09-11T21:19:53,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12666,recurring,blocked,person,2022-01-05,2022-07-31T01:11:49,0,1,2021-07-01,2021-11-30,hidden,FTTH 15,26000,APN - Yan Nyein
12668,recurring,active,person,2022-01-05,2022-11-11T00:45:57,36000,1,2021-07-01,,active,FTTH 15,26000,APN - Yan Nyein
12669,recurring,disabled,person,2022-01-05,2022-04-10T19:57:32,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12670,recurring,active,person,2022-01-05,2022-11-09T07:14:03,1500,1,2021-07-01,,active,FTTH 15,26000,LAOKAI-FTTH
12672,recurring,active,person,2022-01-05,2022-11-10T06:25:02,26000,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
12673,recurring,active,person,2022-01-05,2022-11-10T23:21:21,26000,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,PYAY-CITY-FTTH
12674,recurring,blocked,person,2022-01-05,2022-11-11T00:49:01,26000,1,2021-07-01,2022-01-30,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
12675,recurring,active,person,2022-01-05,2022-11-10T15:36:39,26000,1,2022-07-01,,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12676,recurring,active,person,2022-01-05,2022-11-11T00:42:19,26000,1,2021-07-01,,active,FTTH 15,26000,Uni - Thingangyun
12677,recurring,active,person,2022-01-05,2022-11-11T00:42:20,26000,1,2021-07-01,,active,FTTH 15,26000,APN - Dagonseikkan
12678,recurring,blocked,person,2022-01-05,2022-11-11T00:49:52,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12679,recurring,blocked,person,2022-01-05,2022-07-11T14:08:44,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12680,recurring,active,person,2022-01-05,2022-11-10T15:36:39,26000,1,2021-07-01,2022-07-31,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12685,recurring,active,person,2022-01-05,2022-11-11T00:49:37,20800,1,2021-08-16,,active,FTTH 15,26000,PYAY-CITY-FTTH
12686,recurring,active,person,2022-01-05,2022-11-10T20:03:04,20800,1,2021-10-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12687,recurring,disabled,person,2022-01-07,2022-08-27T11:43:53,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Bahan
12688,recurring,blocked,person,2022-01-05,2022-11-11T00:49:57,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12689,recurring,blocked,person,2022-01-05,2022-09-11T20:26:28,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12690,recurring,active,person,2022-01-05,2022-11-11T00:49:41,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12691,recurring,active,person,2022-01-05,2022-11-10T22:41:11,26000,1,2021-07-01,,active,FTTH 20,26000,MDY - APN - Aung Myay Thar San
12692,recurring,disabled,person,2022-01-05,2022-07-03T15:16:32,0,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
12693,recurring,blocked,person,2022-01-05,2022-11-11T00:49:12,26000,1,2021-07-01,2022-07-31,disabled,FTTH 15,26000,MDY - APN - Aung Myay Thar San
12694,recurring,disabled,person,2022-01-05,2022-03-26T09:02:40,0,1,2021-07-01,2021-10-31,hidden,FTTH 15,26000,APN - Yan Nyein
12695,recurring,blocked,person,2022-01-05,2022-11-11T00:48:39,26000,1,2021-07-01,,hidden,FTTH 15,26000,MIH - Kyimyintdaing
12696,recurring,active,person,2022-01-05,2022-11-10T15:21:55,26000,1,2021-07-01,,active,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
12698,recurring,blocked,person,2022-01-06,2022-11-11T00:51:21,26000,1,2021-07-01,,active,FTTH 20,26000,Uni - Thar Kay Ta
12700,recurring,active,person,2022-01-06,2022-11-10T16:42:43,22285.7142,1,2021-07-01,,active,FTTH 20,26000,MDY -  APN - Asahi
12701,recurring,active,person,2022-01-06,2022-11-11T00:43:24,26000,1,2021-07-01,2021-09-30,hidden,FTTH 20,26000,MIH - North Oakkala
12702,recurring,active,person,2022-01-06,2022-11-11T00:49:37,20800,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12703,recurring,active,person,2022-01-06,2022-11-11T00:45:56,26000,1,2021-07-01,2021-12-31,hidden,FTTH 20,26000,APN - Golden City
12704,recurring,blocked,person,2022-01-06,2022-11-11T00:49:34,26000,1,2021-07-01,2021-10-31,hidden,FTTH 20,26000,PYAY-CITY-FTTH
12705,recurring,active,person,2022-01-06,2022-11-11T00:49:35,26000,1,2021-08-01,,active,FTTH 20,26000,PYAY-CITY-FTTH
12706,recurring,blocked,person,2022-01-06,2022-06-28T07:22:40,0,1,2021-07-01,,hidden,FTTH 15,26000,Uni - South Oakkala
12707,recurring,blocked,person,2022-01-06,2022-08-14T18:34:05,0,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12708,recurring,disabled,person,2022-01-06,2022-09-30T23:11:52,0,1,2021-07-01,,active,FTTH 20,26000,PYAY-CITY-FTTH
12709,recurring,active,person,2022-01-06,2022-11-11T00:49:34,22285.7142,1,2021-08-01,2022-07-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12710,recurring,active,person,2022-01-06,2022-11-10T17:28:57,42000,1,2021-07-01,2022-01-31,hidden,FTTH 15,26000,MIH - Botataung
12711,recurring,blocked,person,2022-01-06,2022-07-31T00:53:01,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12712,recurring,active,person,2022-01-06,2022-11-11T00:49:36,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12713,recurring,active,person,2022-01-06,2022-11-11T00:43:25,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Insein
12714,recurring,disabled,person,2022-01-06,,0,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
12715,recurring,active,person,2022-01-06,2022-11-03T17:08:40,20800,1,2021-07-01,,active,FTTH 20,26000,MDY - APN - Chan Aye Thar San
12717,recurring,active,person,2022-01-06,2022-11-11T00:42:16,26000,1,2021-08-01,,active,FTTH 20,26000,Uni - South Oakkala
12719,recurring,active,person,2022-01-06,2022-11-11T00:45:57,109000,1,2021-07-01,2022-02-10,hidden,FTTH 20,26000,APN - Skysuites
12720,recurring,active,person,2022-01-06,2022-11-11T00:42:24,26000,1,2021-07-01,,active,FTTH 20,26000,APN - AYCT
12721,recurring,active,person,2022-01-06,2022-11-11T00:49:40,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12722,recurring,blocked,person,2022-01-06,2022-10-22T18:06:12,0,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12723,recurring,active,person,2022-01-06,2022-11-11T00:42:16,22285.7142,1,2021-07-01,2021-11-30,hidden,FTTH 15,26000,Uni - Mayangone
12724,recurring,disabled,person,2022-01-07,,0,1,2021-09-21,2021-09-25,hidden,FTTH 15,26000,Uni - Kamayut
12725,recurring,active,person,2022-01-06,2022-11-10T15:36:38,26000,1,2021-07-01,2022-02-28,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12726,recurring,blocked,person,2022-02-09,2022-04-11T00:47:07,0,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,Uni - South Oakkala
12727,recurring,active,person,2022-01-07,2022-11-11T00:42:24,26000,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,Uni - Pazundaung
12728,recurring,blocked,person,2022-01-06,2022-11-11T00:47:27,26000,1,2021-07-01,,active,FTTH 15,26000,Uni - South Oakkala
12730,recurring,active,person,2022-01-07,2022-11-11T00:43:30,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Shine Esperado
12731,recurring,blocked,person,2022-01-07,2022-11-11T00:49:57,26000,1,2021-07-01,2021-10-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12732,recurring,disabled,person,2022-01-07,2022-10-01T00:03:53,0,1,2021-07-01,2022-01-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12733,recurring,active,person,2022-01-07,2022-11-11T00:49:52,26000,1,2021-07-01,2021-10-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12734,recurring,active,person,2022-01-07,2022-11-10T17:27:37,26000,1,2021-08-01,,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12735,recurring,active,person,2022-01-07,2022-11-11T00:49:35,22285.7142,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12736,recurring,active,person,2022-01-07,2022-11-11T00:49:41,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12737,recurring,active,person,2022-01-07,2022-11-11T00:49:47,22285.7142,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12738,recurring,disabled,person,2022-01-07,,0,1,2021-07-01,2022-06-12,hidden,FTTH 15,26000,Uni - Thingangyun
12739,recurring,disabled,person,2022-01-07,2022-07-23T08:14:45,0,1,2021-05-03,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12740,recurring,active,person,2022-01-07,2022-11-11T00:45:15,26000,1,2021-07-01,2021-08-31,disabled,FTTH 15,26000,APN - Royal Thukha
12741,recurring,active,person,2022-01-07,2022-11-11T00:49:40,26000,1,2021-07-01,2021-08-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12742,recurring,active,person,2022-01-07,2022-11-11T00:45:14,26000,1,2021-07-01,2022-01-01,hidden,FTTH 15,26000,APN - Royal Thukha
12743,recurring,active,person,2022-01-07,2022-11-11T00:49:35,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12744,recurring,disabled,person,2022-01-07,2022-03-11T00:47:02,0,1,2021-07-01,2022-03-10,hidden,FTTH 15,26000,MIH - Yankin
12745,recurring,active,person,2022-01-07,2022-11-11T00:45:12,26000,1,2021-08-01,,active,FTTH 15,26000,APN - Royal Thukha
12746,recurring,active,person,2022-01-07,2022-11-11T00:45:12,20800,1,2021-05-04,2021-06-03,hidden,FTTH 15,26000,APN - Royal Thukha
12747,recurring,disabled,person,2022-01-07,2022-08-26T09:05:48,0,1,2021-07-01,,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
12748,recurring,active,person,2022-01-07,2022-11-11T00:45:13,22285.7142,1,2021-07-01,,active,FTTH 15,26000,APN - Royal Thukha
12749,recurring,blocked,person,2022-01-07,2022-04-11T00:38:06,0,1,2021-07-01,,stopped,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12750,recurring,active,person,2022-01-07,2022-11-10T13:29:28,26000,1,2021-07-01,,active,FTTH 15,26000,MDY -  APN - Asahi
12751,recurring,blocked,person,2022-01-07,2022-11-11T00:48:45,26000,1,2021-07-01,2022-05-10,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
12752,recurring,active,person,2022-01-07,2022-11-11T00:42:23,42000,1,2021-07-01,2021-07-14,disabled,FTTH 15,26000,APN - AYCT
12753,recurring,blocked,person,2022-01-07,2022-11-10T21:16:05,36000,1,2021-07-01,,active,FTTH 15,26000,MIH - Sevilla (Bahan)
12754,recurring,active,person,2022-01-11,2022-11-11T00:43:29,22285.7142,1,2021-07-01,,hidden,FTTH 15,26000,MIH - Thar Kay Ta
12755,recurring,disabled,person,2022-01-11,,0,1,2021-05-03,2021-06-04,hidden,FTTH 15,26000,Uni - Mayangone
12757,recurring,active,person,2022-01-08,2022-11-10T16:31:05,22285.7142,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,MDY - APN - Aung Myay Thar San
12758,recurring,active,person,2022-01-08,2022-11-11T00:49:37,26000,1,2021-07-01,2022-01-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
12759,recurring,active,person,2022-01-08,2022-11-11T00:49:42,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12760,recurring,active,person,2022-01-08,2022-11-10T20:02:25,26000,1,2021-07-01,2021-09-08,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12762,recurring,active,person,2022-01-08,2022-11-10T20:21:26,26000,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,PYAY-CITY-FTTH
12763,recurring,disabled,person,2022-01-08,2022-03-22T12:38:08,0,1,2021-07-01,,active,FTTH 15,26000,LAOKAI-FTTH
12764,recurring,active,person,2022-01-08,2022-11-11T00:42:25,26000,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,Uni - Mingalartaungnyunt
12765,recurring,blocked,person,2022-01-08,2022-03-11T00:53:32,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12766,recurring,disabled,person,2022-01-08,,0,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12767,recurring,blocked,person,2022-01-08,2022-11-11T00:49:29,26000,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
12768,recurring,active,person,2022-01-08,2022-11-10T15:51:36,26000,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
12770,recurring,blocked,person,2022-01-08,2022-11-11T00:48:41,26000,1,2021-07-01,2022-09-30,hidden,FTTH 15,26000,MIH - South Oakkala
12772,recurring,active,person,2022-01-10,2022-11-11T00:42:20,42000,1,2021-07-01,,active,FTTH 15,26000,Uni - Kamayut
12773,recurring,active,person,2022-01-08,2022-11-10T20:03:17,26000,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
12776,recurring,active,person,2022-01-08,2022-11-10T23:33:21,26000,1,2021-07-01,2021-12-31,disabled,FTTH 60,75000,MIH - Tamwe
12777,recurring,blocked,person,2022-01-12,2022-06-15T20:20:12,0,1,2021-07-01,,hidden,FTTH 15,26000,APN - Dagonseikkan
12778,recurring,active,person,2022-01-10,2022-11-11T00:43:28,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Botataung
12779,recurring,active,person,2022-01-09,2022-11-11T00:49:34,75000,1,2021-05-03,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
12780,recurring,active,person,2022-01-09,2022-11-11T00:30:15,26000,1,2021-05-03,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12781,recurring,blocked,person,2022-01-10,2022-11-11T00:49:47,26000,1,2022-01-01,2022-08-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
12783,recurring,blocked,person,2022-01-09,2022-11-11T00:49:40,26000,1,2022-04-06,2022-04-30,disabled,FTTH 15,26000,PYAY-CITY-FTTH
12786,recurring,active,person,2022-01-12,2022-11-10T12:11:43,22285.7142,1,2021-05-03,,hidden,FTTH 60,75000,MIH - South Oakkala
12787,recurring,active,person,2022-01-10,2022-11-11T00:45:12,26000,1,2021-08-01,2022-06-30,hidden,FTTH 15,26000,APN - Royal Thukha
12788,recurring,active,person,2022-01-10,2022-11-11T00:45:15,23400,1,2021-07-01,,active,FTTH 15,26000,APN - Hlaing
12789,recurring,blocked,person,2022-01-10,2022-07-25T15:48:19,22285.7142,1,2021-07-01,,active,FTTH 15,26000,APN - AYCT
12790,recurring,active,person,2022-01-10,2022-11-11T00:45:57,55000,1,2021-07-01,,active,FTTH 15,26000,APN - Golden City
12791,recurring,active,person,2022-01-10,2022-11-11T00:42:25,26000,1,2021-05-03,,hidden,FTTH 15,26000,Uni - Hlaing
12793,recurring,active,person,2022-01-10,2022-11-11T00:49:40,26000,1,2021-10-04,2021-10-07,disabled,FTTH 20,26000,PYAY-CITY-FTTH
12794,recurring,active,person,2022-01-10,2022-11-11T00:49:35,22285.7142,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12796,recurring,active,person,2022-01-10,2022-11-11T00:43:30,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Tamwe
12801,recurring,active,person,2022-01-10,2022-11-11T00:49:47,26000,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12804,recurring,blocked,person,2022-01-10,2022-04-28T12:53:51,0,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12805,recurring,active,person,2022-01-10,2022-11-10T17:44:43,38571.4285,1,2021-07-01,,disabled,FTTH 20,26000,APN - Samanea
12809,recurring,disabled,person,2022-01-11,,0,1,2021-10-18,2021-10-31,disabled,FTTH 20,26000,MIH - North Oakkala
12812,recurring,active,person,2022-01-10,2022-11-11T00:42:25,35000,1,2021-07-01,,hidden,FTTH 15,26000,Uni - Thingangyun
12814,recurring,blocked,person,2022-01-10,2022-04-11T00:38:06,0,1,2021-07-01,,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
12816,recurring,active,person,2022-01-11,2022-11-11T00:43:24,26000,1,2021-07-01,,hidden,FTTH 15,26000,MIH - Botataung
12817,recurring,active,person,2022-01-10,2022-11-11T00:42:19,22285.7142,1,2021-07-01,,hidden,FTTH 15,26000,Uni - Thingangyun
12818,recurring,active,person,2022-01-11,2022-11-10T15:59:44,20800,1,2021-07-01,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
12819,recurring,blocked,person,2022-01-11,2022-11-11T00:49:40,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12820,recurring,active,person,2022-01-11,2022-11-11T00:49:42,26000,1,2021-07-05,,active,FTTH 25,42000,PYAY-CITY-FTTH
12822,recurring,disabled,person,2022-01-11,2022-07-28T00:21:05,0,1,2022-01-18,2022-01-31,disabled,FTTH 30,42000,PYAY-CITY-FTTH
12823,recurring,blocked,person,2022-01-11,2022-11-10T22:33:05,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12824,recurring,active,person,2022-01-11,2022-11-11T00:45:57,26000,1,2022-01-01,,hidden,FTTH 15,26000,APN - 27th West Condo
12826,recurring,blocked,person,2022-01-11,2022-11-11T00:47:26,26000,1,2021-07-01,,hidden,FTTH 15,26000,Uni - Thingangyun
12827,recurring,active,person,2022-01-11,2022-11-11T00:45:57,22285.7142,1,2021-07-01,,hidden,FTTH 15,26000,APN - Golden City
12829,recurring,blocked,person,2022-01-11,2022-11-11T00:47:04,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Insein
12831,recurring,active,person,2022-01-11,2022-11-11T00:42:18,22285.7142,1,2021-07-01,2021-08-29,hidden,FTTH 15,26000,Uni - Mayangone
12832,recurring,active,person,2022-01-12,2022-11-11T00:43:29,26000,1,2022-02-16,2022-02-16,hidden,FTTH 15,26000,MIH - Yankin
12833,recurring,active,person,2022-01-12,2022-11-11T00:42:16,60000,1,2021-07-01,,hidden,FTTH 15,26000,APN - AYCT
12836,recurring,active,person,2022-01-12,2022-11-10T20:02:29,26000,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12837,recurring,active,person,2022-01-12,2022-11-11T00:49:39,26000,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12838,recurring,active,person,2022-01-12,2022-11-10T22:13:16,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12839,recurring,disabled,person,2022-01-13,2022-01-25T18:06:29,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Shine Esperado
12842,recurring,blocked,person,2022-01-12,2022-11-11T00:49:33,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
12844,recurring,blocked,person,2022-01-12,2022-11-11T00:49:41,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
12846,recurring,active,person,2022-01-12,2022-11-11T00:46:37,26000,1,2021-07-01,,active,FTTH 15,26000,APN - San Chaung Garden
12847,recurring,blocked,person,2022-01-12,2022-06-29T09:56:08,0,1,2021-07-01,,hidden,FTTH 60,75000,PYAY-CITY-FTTH
12848,recurring,active,person,2022-01-12,2022-11-11T00:45:56,75000,1,2021-07-01,,hidden,FTTH 15,26000,MBT - Kanbae
12849,recurring,disabled,person,2022-01-12,2022-07-25T10:53:01,0,1,2021-07-01,,hidden,FTTH 20,26000,Uni - Pazundaung
